trade_date,option_symbol,underlying,type,expiration,d2x,strike,upx,bid,ask,mid,volume,open_interest,implied_forward,implied_vol,delta,atm_volatility,swap_rate
2013-08-21,SPY130921P00154000,SPY,put,2013-09-21,21,154,164.56,0.63,0.65,0.64,7706,36461,163.847,0.19779058535535649,0.13262385134713406,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00155000,SPY,put,2013-09-21,21,155,164.56,0.73,0.75,0.74,17964,194139,163.847,0.1925708458749992,0.15237234685022305,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00156000,SPY,put,2013-09-21,21,156,164.56,0.85,0.87,0.86,12820,88295,163.847,0.18764287005409913,0.1753835178351274,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00157000,SPY,put,2013-09-21,21,157,164.56,0.99,1.01,1,10763,60747,163.847,0.18270533303786615,0.20165512873356983,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00158000,SPY,put,2013-09-21,21,158,164.56,1.16,1.18,1.17,19206,80043,163.847,0.17821086348531573,0.23206311597586393,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00159000,SPY,put,2013-09-21,21,159,164.56,1.35,1.37,1.36,10548,105033,163.847,0.17324004085153494,0.2658341694497769,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00160000,SPY,put,2013-09-21,21,160,164.56,1.58,1.6,1.59,44580,198485,163.847,0.16876079673565145,0.3043053928084909,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00161000,SPY,put,2013-09-21,21,161,164.56,1.84,1.86,1.85,14168,49179,163.847,0.16390176660777894,0.3467424644836907,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00162000,SPY,put,2013-09-21,21,162,164.56,2.15,2.17,2.16,40228,120552,163.847,0.15954591184443584,0.3938977768535372,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921P00163000,SPY,put,2013-09-21,21,163,164.56,2.5,2.53,2.5149999999999997,24660,72890,163.847,0.1551197583257052,0.4450679202307293,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00164000,SPY,call,2013-09-21,21,164,164.56,2.76,2.78,2.7699999999999996,11597,41134,163.847,0.15075944656079748,0.5001251720247165,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00165000,SPY,call,2013-09-21,21,165,164.56,2.19,2.21,2.2,47023,92791,163.847,0.14460285230919612,0.4415196473491847,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00166000,SPY,call,2013-09-21,21,166,164.56,1.68,1.7,1.69,26615,54673,163.847,0.138341214229246,0.37944992373773284,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00167000,SPY,call,2013-09-21,21,167,164.56,1.25,1.27,1.26,27982,83628,163.847,0.13282488430395406,0.3163476114376499,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00168000,SPY,call,2013-09-21,21,168,164.56,0.9,0.91,0.905,23986,88414,163.847,0.1277043604355071,0.25444889884204624,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00169000,SPY,call,2013-09-21,21,169,164.56,0.62,0.63,0.625,24490,85977,163.847,0.1230441173283427,0.19654517224023293,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00170000,SPY,call,2013-09-21,21,170,164.56,0.42,0.43,0.425,27259,177007,163.847,0.11996533233548495,0.14750285663070029,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00171000,SPY,call,2013-09-21,21,171,164.56,0.27,0.28,0.275,23174,88660,163.847,0.11676511234124506,0.10549590360719285,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00172000,SPY,call,2013-09-21,21,172,164.56,0.18,0.19,0.185,9769,97314,163.847,0.11608383521745405,0.07601699745353074,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00173000,SPY,call,2013-09-21,21,173,164.56,0.12,0.13,0.125,19815,85058,163.847,0.1161893849647131,0.05436922125443333,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00174000,SPY,call,2013-09-21,21,174,164.56,0.08,0.09,0.08499999999999999,4240,107512,163.847,0.1168556442184807,0.038747079379031324,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00175000,SPY,call,2013-09-21,21,175,164.56,0.05,0.06,0.055,2584,135609,163.847,0.1168438933708488,0.026464812419832673,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00176000,SPY,call,2013-09-21,21,176,164.56,0.04,0.05,0.045,961,63404,163.847,0.12133456170616434,0.02141996853878031,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00177000,SPY,call,2013-09-21,21,177,164.56,0.03,0.04,0.035,653,54908,163.847,0.12470693089505357,0.016713304210796975,0.15142657426082834,0.1633796548828105
2013-08-21,SPY130921C00178000,SPY,call,2013-09-21,21,178,164.56,0.02,0.03,0.025,278,29187,163.847,0.12648138985821145,0.012196775526836345,0.15142657426082834,0.1633796548828105
2013-08-22,SPY130921P00139000,SPY,put,2013-09-21,20,139,166.06,0.05,0.06,0.055,108,15092,165.695,0.2806200803960969,0.011858198111729834,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00140000,SPY,put,2013-09-21,20,140,166.06,0.06,0.07,0.065,4647,97919,165.695,0.2769270583849053,0.013941762289986781,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00141000,SPY,put,2013-09-21,20,141,166.06,0.07,0.08,0.07500000000000001,104,33473,165.695,0.2722994334602424,0.016088926747388266,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00142000,SPY,put,2013-09-21,20,142,166.06,0.08,0.09,0.08499999999999999,73,52923,165.695,0.26694124388704343,0.018322680126263036,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00143000,SPY,put,2013-09-21,20,143,166.06,0.09,0.1,0.095,150,48410,165.695,0.26091858884773766,0.020638227675457088,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00144000,SPY,put,2013-09-21,20,144,166.06,0.1,0.11,0.10500000000000001,494,29927,165.695,0.2543820667878896,0.023071960112090784,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00145000,SPY,put,2013-09-21,20,145,166.06,0.11,0.12,0.11499999999999999,424,60542,165.695,0.24738751090410377,0.025638305548633444,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00146000,SPY,put,2013-09-21,20,146,166.06,0.13,0.14,0.135,1807,30200,165.695,0.24321132408796547,0.02997707197014976,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00147000,SPY,put,2013-09-21,20,147,166.06,0.15,0.16,0.155,1932,50055,165.695,0.23804214271257892,0.034477067486534674,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00148000,SPY,put,2013-09-21,20,148,166.06,0.17,0.18,0.175,2793,31716,165.695,0.23206883461923608,0.03919302156821847,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00149000,SPY,put,2013-09-21,20,149,166.06,0.19,0.2,0.195,4198,42415,165.695,0.22540406168509458,0.044170052037338925,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00150000,SPY,put,2013-09-21,20,150,166.06,0.22,0.23,0.225,4427,185499,165.695,0.2201779075212881,0.05098860169445307,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00151000,SPY,put,2013-09-21,20,151,166.06,0.25,0.26,0.255,2248,61936,165.695,0.21406338962725405,0.05819288255026178,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00152000,SPY,put,2013-09-21,20,152,166.06,0.29,0.3,0.295,880,40111,165.695,0.20879508050415385,0.06732361371083717,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00153000,SPY,put,2013-09-21,20,153,166.06,0.34,0.35,0.345,2940,33244,165.695,0.2039565224088857,0.07838606027321493,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00154000,SPY,put,2013-09-21,20,154,166.06,0.39,0.4,0.395,3556,37909,165.695,0.19797879195150553,0.09008167117759325,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00155000,SPY,put,2013-09-21,20,155,166.06,0.45,0.46,0.455,12711,196895,165.695,0.19216102068999685,0.10390623933061316,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00156000,SPY,put,2013-09-21,20,156,166.06,0.53,0.54,0.535,7587,94021,165.695,0.18734833955434427,0.12125364205275457,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00157000,SPY,put,2013-09-21,20,157,166.06,0.62,0.63,0.625,4354,62754,165.695,0.1820914003672565,0.14086958453556608,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00158000,SPY,put,2013-09-21,20,158,166.06,0.73,0.74,0.735,720,92968,165.695,0.17710991830248599,0.16403171081212864,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00159000,SPY,put,2013-09-21,20,159,166.06,0.85,0.87,0.86,5129,109481,165.695,0.17175434437453396,0.19035344845851654,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00160000,SPY,put,2013-09-21,20,160,166.06,1.01,1.02,1.0150000000000001,33225,206907,165.695,0.16689693051419488,0.22142969116254663,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00161000,SPY,put,2013-09-21,20,161,166.06,1.19,1.21,1.2,3498,52714,165.695,0.1621968184362325,0.2572287412737072,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00162000,SPY,put,2013-09-21,20,162,166.06,1.41,1.42,1.415,9736,123566,165.695,0.15724301422201684,0.29762150142023847,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00163000,SPY,put,2013-09-21,20,163,166.06,1.66,1.68,1.67,7508,76520,165.695,0.15239739359597718,0.3433188089792456,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00164000,SPY,put,2013-09-21,20,164,166.06,1.96,1.98,1.97,5519,84056,165.695,0.14759668188659975,0.39432027314787854,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921P00165000,SPY,put,2013-09-21,20,165,166.06,2.32,2.34,2.33,24707,202763,165.695,0.14329104027201517,0.45053542482961484,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00166000,SPY,call,2013-09-21,20,166,166.06,2.44,2.45,2.4450000000000003,9690,56560,165.695,0.139206670247913,0.4891160114176864,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00167000,SPY,call,2013-09-21,20,167,166.06,1.87,1.89,1.88,10398,94579,165.695,0.13255329207896865,0.42410149624890175,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00168000,SPY,call,2013-09-21,20,168,166.06,1.39,1.41,1.4,18282,95613,165.695,0.12675996649455104,0.35605968440834,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00169000,SPY,call,2013-09-21,20,169,166.06,0.99,1,0.995,9096,90111,165.695,0.12102444914156345,0.2869832891855465,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00170000,SPY,call,2013-09-21,20,170,166.06,0.68,0.69,0.685,14861,181238,165.695,0.11659895278846662,0.22230391417929019,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00171000,SPY,call,2013-09-21,20,171,166.06,0.45,0.46,0.455,6233,97274,165.695,0.11301373065538063,0.16504577443713853,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00172000,SPY,call,2013-09-21,20,172,166.06,0.29,0.3,0.295,2070,104558,165.695,0.11052303234578784,0.11823475899094404,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00173000,SPY,call,2013-09-21,20,173,166.06,0.19,0.2,0.195,3003,90582,165.695,0.10989859683875709,0.08410115244159805,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00174000,SPY,call,2013-09-21,20,174,166.06,0.12,0.13,0.125,1221,110494,165.695,0.10931548113262851,0.05789698837829477,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00175000,SPY,call,2013-09-21,20,175,166.06,0.08,0.09,0.08499999999999999,1368,137468,165.695,0.11058670216470799,0.04108896007266338,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00176000,SPY,call,2013-09-21,20,176,166.06,0.05,0.06,0.055,742,63451,165.695,0.11112449477568138,0.02796145440832548,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00177000,SPY,call,2013-09-21,20,177,166.06,0.03,0.04,0.035,611,54350,165.695,0.1116319473487801,0.018627358564738294,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00178000,SPY,call,2013-09-21,20,178,166.06,0.02,0.03,0.025,23,29055,165.695,0.11416418393212163,0.013510161738025828,0.1404524031052642,0.15242521860108707
2013-08-22,SPY130921C00179000,SPY,call,2013-09-21,20,179,166.06,0.01,0.02,0.015,75,25138,165.695,0.11416399169731954,0.008529925584360276,0.1404524031052642,0.15242521860108707
2013-08-23,SPY130921P00143000,SPY,put,2013-09-21,19,143,166.62,0.07,0.08,0.07500000000000001,803,48410,166.294,0.26347273240322916,0.016911713287338426,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00144000,SPY,put,2013-09-21,19,144,166.62,0.08,0.09,0.08499999999999999,19,30067,166.294,0.25782065813791405,0.019287671923041816,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00145000,SPY,put,2013-09-21,19,145,166.62,0.09,0.1,0.095,358,60582,166.294,0.25152410839064115,0.021768462562159918,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00146000,SPY,put,2013-09-21,19,146,166.62,0.1,0.11,0.10500000000000001,909,31110,166.294,0.24469060022407674,0.024379211310416538,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00147000,SPY,put,2013-09-21,19,147,166.62,0.12,0.13,0.125,166,50420,166.294,0.24081874929826996,0.02884258705287457,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00148000,SPY,put,2013-09-21,19,148,166.62,0.13,0.14,0.135,491,32814,166.294,0.23281812651366163,0.031796480403663785,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00149000,SPY,put,2013-09-21,19,149,166.62,0.15,0.16,0.155,248,44470,166.294,0.22725388263672425,0.03664830257599605,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00150000,SPY,put,2013-09-21,19,150,166.62,0.17,0.18,0.175,1089,187695,166.294,0.22087927894942125,0.04176127708993971,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00151000,SPY,put,2013-09-21,19,151,166.62,0.2,0.21,0.20500000000000002,1033,61238,166.294,0.21600844508514216,0.0488357478185828,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00152000,SPY,put,2013-09-21,19,152,166.62,0.22,0.23,0.225,649,40450,166.294,0.20809526249455293,0.05463335413497128,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00153000,SPY,put,2013-09-21,19,153,166.62,0.25,0.26,0.255,1723,35756,166.294,0.20147492734542827,0.06254650893476743,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00154000,SPY,put,2013-09-21,19,154,166.62,0.29,0.3,0.295,1565,39491,166.294,0.19562779231863578,0.0726029404370192,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00155000,SPY,put,2013-09-21,19,155,166.62,0.34,0.35,0.345,1363,195049,166.294,0.19014660899440886,0.08484947586722158,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00156000,SPY,put,2013-09-21,19,156,166.62,0.4,0.41,0.405,2050,98654,166.294,0.18475687170768565,0.0994022463619918,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00157000,SPY,put,2013-09-21,19,157,166.62,0.47,0.48,0.475,3640,63230,166.294,0.1791686216232902,0.11631669332446792,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00158000,SPY,put,2013-09-21,19,158,166.62,0.56,0.57,0.565,5021,92689,166.294,0.17424850286016694,0.1371454606313699,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00159000,SPY,put,2013-09-21,19,159,166.62,0.66,0.67,0.665,4226,113257,166.294,0.1685955202248702,0.16059223450178461,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00160000,SPY,put,2013-09-21,19,160,166.62,0.79,0.8,0.795,8098,214919,166.294,0.16379050824227348,0.189324973719047,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00161000,SPY,put,2013-09-21,19,161,166.62,0.94,0.95,0.945,15559,53738,166.294,0.15854066376119358,0.22215035057473953,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00162000,SPY,put,2013-09-21,19,162,166.62,1.12,1.14,1.13,11547,124221,166.294,0.15364450658642356,0.2606988530505888,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00163000,SPY,put,2013-09-21,19,163,166.62,1.35,1.36,1.355,10524,78392,166.294,0.14899255642755335,0.3052029311471862,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00164000,SPY,put,2013-09-21,19,164,166.62,1.61,1.63,1.62,15550,83545,166.294,0.144177423796656,0.35544087237627675,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00165000,SPY,put,2013-09-21,19,165,166.62,1.93,1.95,1.94,25762,205003,166.294,0.13969174571857707,0.4118306120724621,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921P00166000,SPY,put,2013-09-21,19,166,166.62,2.32,2.33,2.325,15702,115887,166.294,0.13567304288184456,0.47363871629548826,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00167000,SPY,call,2013-09-21,19,167,166.62,2.01,2.03,2.0199999999999996,14621,94597,166.294,0.1291018576086564,0.4594640828895293,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00168000,SPY,call,2013-09-21,19,168,166.62,1.49,1.51,1.5,23790,103522,166.294,0.12293992178443733,0.3876403405369791,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00169000,SPY,call,2013-09-21,19,169,166.62,1.05,1.07,1.06,10400,91678,166.294,0.11693047387953903,0.3132428786584316,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00170000,SPY,call,2013-09-21,19,170,166.62,0.72,0.73,0.725,14880,187218,166.294,0.11249653525530441,0.24255885925402443,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00171000,SPY,call,2013-09-21,19,171,166.62,0.47,0.48,0.475,4007,98994,166.294,0.10880394139242429,0.17901272016247838,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00172000,SPY,call,2013-09-21,19,172,166.62,0.3,0.31,0.305,14966,104939,166.294,0.10653415567802434,0.12741915910543428,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00173000,SPY,call,2013-09-21,19,173,166.62,0.19,0.2,0.195,5950,91436,166.294,0.10554916491058282,0.08857261626400209,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00174000,SPY,call,2013-09-21,19,174,166.62,0.12,0.13,0.125,5088,110765,166.294,0.10555369478844426,0.060762980613125905,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00175000,SPY,call,2013-09-21,19,175,166.62,0.08,0.09,0.08499999999999999,3890,138029,166.294,0.1073042245226093,0.04297491380407853,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00176000,SPY,call,2013-09-21,19,176,166.62,0.05,0.06,0.055,1571,63163,166.294,0.10826343180917031,0.02915499205617006,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00177000,SPY,call,2013-09-21,19,177,166.62,0.03,0.04,0.035,635,54459,166.294,0.10914215986422983,0.019370323681546675,0.13374111441152717,0.14492824282793831
2013-08-23,SPY130921C00178000,SPY,call,2013-09-21,19,178,166.62,0.02,0.03,0.025,128,29063,166.294,0.11202790422919402,0.014044052789593198,0.13374111441152717,0.14492824282793831
2013-08-26,SPY130921P00140000,SPY,put,2013-09-21,18,140,166,0.04,0.05,0.045,859,102636,165.5,0.27597116378462755,0.010567974653978407,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00141000,SPY,put,2013-09-21,18,141,166,0.05,0.06,0.055,73,33563,165.5,0.2729380021503232,0.012781669373007731,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00142000,SPY,put,2013-09-21,18,142,166,0.06,0.07,0.065,93,52916,165.5,0.2686642047350796,0.015051782017961535,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00143000,SPY,put,2013-09-21,18,143,166,0.07,0.08,0.07500000000000001,78,48593,165.5,0.263465982947221,0.017409804408495155,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00144000,SPY,put,2013-09-21,18,144,166,0.08,0.09,0.08499999999999999,65,30033,165.5,0.25751226497115415,0.019872980435583276,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00145000,SPY,put,2013-09-21,18,145,166,0.09,0.1,0.095,73,60689,165.5,0.25090453560222714,0.022452473116135074,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00146000,SPY,put,2013-09-21,18,146,166,0.1,0.11,0.10500000000000001,171,31989,165.5,0.24374736042573064,0.025174372637279285,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00147000,SPY,put,2013-09-21,18,147,166,0.11,0.12,0.11499999999999999,187,50450,165.5,0.23608828663287937,0.02805277342964496,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00148000,SPY,put,2013-09-21,18,148,166,0.13,0.14,0.135,1888,32722,165.5,0.23119775740141077,0.032914996710846633,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00149000,SPY,put,2013-09-21,18,149,166,0.15,0.16,0.155,485,44502,165.5,0.2252749243881566,0.037990782781452626,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00150000,SPY,put,2013-09-21,18,150,166,0.17,0.18,0.175,593,187670,165.5,0.21852155490228875,0.043359219540567207,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00151000,SPY,put,2013-09-21,18,151,166,0.2,0.21,0.20500000000000002,1194,61708,165.5,0.21325869612172565,0.0507904452075969,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00152000,SPY,put,2013-09-21,18,152,166,0.23,0.24,0.235,1745,40005,165.5,0.20687831703873322,0.05860197666197087,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00153000,SPY,put,2013-09-21,18,153,166,0.27,0.28,0.275,824,37335,165.5,0.2013374137971133,0.06859089305898147,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00154000,SPY,put,2013-09-21,18,154,166,0.32,0.33,0.325,3056,39915,165.5,0.19613250542603458,0.08073847661206135,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00155000,SPY,put,2013-09-21,18,155,166,0.37,0.38,0.375,1130,195210,165.5,0.18967850198212405,0.0936967876543543,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00156000,SPY,put,2013-09-21,18,156,166,0.44,0.45,0.445,2782,99382,165.5,0.18444774521908983,0.11050585513158295,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00157000,SPY,put,2013-09-21,18,157,166,0.53,0.54,0.535,11828,63649,165.5,0.17988839425255776,0.13120347677610056,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00158000,SPY,put,2013-09-21,18,158,166,0.63,0.64,0.635,3117,93523,165.5,0.17450684756663265,0.15441369842512498,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00159000,SPY,put,2013-09-21,18,159,166,0.75,0.76,0.755,1513,113553,165.5,0.1691538891955928,0.18170678343008695,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00160000,SPY,put,2013-09-21,18,160,166,0.9,0.92,0.91,13367,212086,165.5,0.16464743394855968,0.21474731515575707,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00161000,SPY,put,2013-09-21,18,161,166,1.08,1.1,1.09,8467,63599,165.5,0.15972215543851057,0.2523459504610519,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00162000,SPY,put,2013-09-21,18,162,166,1.3,1.32,1.31,10193,128210,165.5,0.1551094347978972,0.29585950297549835,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00163000,SPY,put,2013-09-21,18,163,166,1.56,1.58,1.57,7634,78535,165.5,0.1503825904017786,0.34501735946857237,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00164000,SPY,put,2013-09-21,18,164,166,1.87,1.89,1.88,9098,88634,165.5,0.14576903408062564,0.40006307646793426,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921P00165000,SPY,put,2013-09-21,18,165,166,2.24,2.27,2.255,12558,208420,165.5,0.14172077948458237,0.46063967988627685,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00166000,SPY,call,2013-09-21,18,166,166,2.19,2.2,2.1950000000000003,9076,62651,165.5,0.13788608826389764,0.4747111615218052,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00167000,SPY,call,2013-09-21,18,167,166,1.64,1.66,1.65,15042,96267,165.5,0.13107939825386544,0.40515194951097133,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00168000,SPY,call,2013-09-21,18,168,166,1.19,1.2,1.1949999999999998,15306,108255,165.5,0.12516413792141198,0.3330638628773335,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00169000,SPY,call,2013-09-21,18,169,166,0.82,0.83,0.825,6381,92299,165.5,0.11967216980911889,0.2616307582850186,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00170000,SPY,call,2013-09-21,18,170,166,0.55,0.56,0.555,13216,187937,165.5,0.11590631896496352,0.19751203568021003,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00171000,SPY,call,2013-09-21,18,171,166,0.35,0.36,0.355,7371,99894,165.5,0.11242403785482975,0.14162831763250594,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00172000,SPY,call,2013-09-21,18,172,166,0.22,0.23,0.225,5949,113892,165.5,0.11053807762209245,0.09866050400929421,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00173000,SPY,call,2013-09-21,18,173,166,0.14,0.15,0.14500000000000002,2739,94132,165.5,0.11029880896652303,0.06827822309487508,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00174000,SPY,call,2013-09-21,18,174,166,0.09,0.1,0.095,1282,108262,165.5,0.1110867418861637,0.04725194086847834,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00175000,SPY,call,2013-09-21,18,175,166,0.06,0.07,0.065,946,139021,165.5,0.11302222572524788,0.033425549407125776,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00176000,SPY,call,2013-09-21,18,176,166,0.04,0.05,0.045,255,62111,165.5,0.11525021293105428,0.023759495464267977,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00177000,SPY,call,2013-09-21,18,177,166,0.03,0.04,0.035,337,54401,165.5,0.11948463998394854,0.018411178938866513,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00178000,SPY,call,2013-09-21,18,178,166,0.02,0.03,0.025,168,29116,165.5,0.1220862618369245,0.013372666433449532,0.13980343387424,0.1504251041638566
2013-08-26,SPY130921C00179000,SPY,call,2013-09-21,18,179,166,0.01,0.02,0.015,28,27586,165.5,0.12196510049801748,0.008439950133225349,0.13980343387424,0.1504251041638566
2013-08-27,SPY130921P00137000,SPY,put,2013-09-21,17,137,163.33,0.05,0.06,0.055,85,12413,162.99200000000002,0.30209173943497913,0.012120694947605593,0.159261351360743,0.17048347677887266
2013-08-27,SPY130921P00138000,SPY,put,2013-09-21,17,138,163.33,0.06,0.07,0.065,176,13920,162.99200000000002,0.2978689370086567,0.014257887166943206,0.159261351360743,0.17048347677887266
2013-08-27,SPY130921P00139000,SPY,put,2013-09-21,17,139,163.33,0.07,0.08,0.07500000000000001,184,16867,162.99200000000002,0.2926336645072896,0.016465202550434155,0.159261351360743,0.17048347677887266
